Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
326441484085577,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,7102,17
132031878648,Natuurmonumenten,Vereniging tot Behoud van Natuurmonumenten in Nederland,3900,136
113895885305052,Partij van de Arbeid (PvdA),Partij van de Arbeid (PvdA),3080,19
128393027527,SP,SP,2042,64
175740570505,GroenLinks,GroenLinks,2038,97
100364422327666,BVNL,BVNL,1665,32
652006578218691,CDA Noord-Holland,CDA Noord Holland,1655,76
102287806490622,Partij voor de Dieren,Partij voor de Dieren,1651,86
609816282477420,Forum voor Democratie -FVD,Forum voor Democratie,1560,10
444504516075907,Shell,Shell,1546,4
142602429748465,Waterschappen,Unie van Waterschappen,1383,44
406548067183,Provincie Noord-Brabant,Provincie Noord-Brabant,1339,14
146644665960101,Volt Nederland,Volt Nederland,1325,283
338750440106782,BBB BoerBurgerBeweging,Boerburgerbeweging,1263,19
1607001549529193,"Waterschap Amstel, Gooi en Vecht","Waterschap Amstel, Gooi en Vecht",1150,13
428670174395114,Vattenfall,Vattenfall Nederland,1103,19
148429941847666,CDA Limburg,CDA Limburg,1053,18
1559225897625340,CDA Provincie Utrecht,CDA Utrecht,1046,18
773700796038689,CDA Provincie Groningen,CDA Provincie Groningen,1003,5
121867394634298,CDA Fryslân,CDA Fryslân,981,67
133724653386228,CDA Gelderland,CDA Gelderland,877,43
288295911466,Greenpeace Nederland,Greenpeace Nederland,838,29
189701254384965,Eneco,Eneco,830,13
164448196903465,Simavi,Simavi,781,33
333726830018322,VVD Limburg,VVD Limburg,771,36
121264564551002,VVD,VVD,713,160
206932742776182,CDA Overijssel,CDA Overijssel,709,15
280080392065179,Waterschap De Dommel,Waterschap De Dommel,668,7
57729029960,Amnesty International Nederland,Amnesty International Nederland,619,83
123604241074923,PvdA Brabant,PvdA Brabant,510,33
201797779950690,Waterschap Vechtstromen,Waterschap Vechtstromen,466,3
143913725639896,WOMEN Inc.,Women Inc,462,27
108588405832078,Amref Flying Doctors NL,Amref Flying Doctors NL,455,39
463828040351089,Waterschap Brabantse Delta,Waterschap Brabantse Delta,413,6
1237207133024393,Provincie Utrecht,Provincie Utrecht,397,14
121719834601889,FNV Vakbond,FNV Vakbond,357,20
105326315333967,Volt Noord-Holland,Volt Noord-Holland,355,56
83439828234,Milieudefensie,Milieudefensie,349,77
134745106544502,Vogelbescherming Nederland,Vogelbescherming Nederland,345,20
488054904564547,ifaw,Stichting IFAW,301,52
550151728397109,CDA Drenthe,CDA Drenthe,299,4
100598156282247,Volt Brabant,Volt Brabant,299,37
624058687606718,D66 Noord-Holland,D66,279,8
876532312366812,Drents parlement,Drents parlement,278,5
120034538112114,Stichting Vluchteling,Stichting Vluchteling,275,1
270085373012452,CDA Flevoland,CDA Flevoland,272,11
121950544509915,Waterschap Aa en Maas,Waterschap Aa en Maas,266,6
165625476919894,CNV Vakmensen,CNV Vakmensen,264,53
526682507436451,PvdA Zuid-Holland,PvdA,257,1
844559615710915,Lilian Marijnissen,SP,257,6
527509587433951,AWP Nederland,Algemene Waterschapspartij AWP,251,33
1550088745275913,DENK,DENK,251,226
93833638834,Plan International NL,Plan International Nederland,245,41
106370071810105,Cultuur onder Vuur NL,Stichting Civitas Christiana,242,6
115289021825188,Oxfam Novib,Oxfam Novib,240,8
644928592236017,VVD Brabant,VVD Brabant,238,20
542364179119408,FNP Fryslân,FNP Fryslân,230,11
243792449107489,VVD Provincie Groningen,Groninger VVD-Statenfractie,215,17
139858509373289,UNICEF Nederland,Unicef Nederland,208,25
165914046762784,PvdA Limburg,PvdA Limburg,205,77
118582591622050,Provincie Limburg,Provincie Limburg,205,2
201751609836046,Dokters van de Wereld (NL),Dokters van de Wereld (NL),202,17
299647013657,D66 Zuid-Holland,D66,189,7
337153586326848,Gemeente Arnhem,Gemeente Arnhem,189,7
332881600125139,Provincie Flevoland,Provincie Flevoland,180,23
197259153703330,Waterschap Rijn en IJssel,Waterschap Rijn en IJssel,180,21
141801972540083,EW Magazine,EW Magazine,178,24
751427151608409,Water Natuurlijk Limburg,Water Natuurlijk Limburg,178,51
104314055924926,Het eerlijke verhaal,OTTO Work Force,175,10
300057413403421,PvdA Gelderland,PvdA Gelderland,174,25
433611050005553,SGP,SGP,167,8
349312760804,World Vision Nederland,World Vision NL,167,26
1493469874259141,"Water Natuurlijk  - Amstel, Gooi en Vecht","Water Natuurlijk  - Amstel, Gooi en Vecht",167,3
146789088709224,D66 Provincie Utrecht,D66,165,6
403943403087425,ChristenUnie Flevoland,ChristenUnie Flevoland,157,44
189390074967767,Toegift,Toegift/Stichting Diensten voor Goede doelen,156,5
